cv_rank,track,tokenizer,vocab_size,sampling,budget,ngram,embedding,w2v,pooling,n_features,classifier,clf_params,weighting,cv_macro_f1,cv_balanced_accuracy,cv_roc_auc,cv_macro_f1_bal_threshold,cv_macro_f1_f1_threshold,cv_macro_f1_fold_std,threshold,threshold_rule,oof_threshold_bal_rule,oof_threshold_f1_rule,spec
292,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.869791,0.86775,0.919622,0.865704,0.865704,0.061614,0.5,default,0.3945468,0.3945468,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
293,tfidf,SW,,head,5000,1-3,tfidf,,,39786,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.869619,0.87116,0.933918,0.887586,0.887586,0.041189,0.5,default,0.48277408,0.48277408,"LogReg(C=0.1,class_weight=None)|w=none"
294,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.869617,0.869541,0.902456,0.861094,0.861094,0.040698,0.5,default,0.47423133,0.52132056,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
295,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.869417,0.864443,0.940746,0.864293,0.865267,0.059656,0.0,default,-0.45834771,-0.35835087,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
296,tfidf,SW,,head,20000,1-1,tfidf,,,594,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.86924,0.868196,0.947826,0.855277,0.850481,0.047507,0.5,default,0.40695585,0.40695585,"LogReg(C=0.1,class_weight=None)|w=none"
297,tfidf,SW,,strided,5000,1-1,tfidf,,,654,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.869118,0.865096,0.94743,0.877952,0.88133,0.05084,0.0,default,-0.49254813,-0.49254813,"LinearSVC(C=1.0,class_weight=None)|w=none"
298,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.868782,0.866747,0.932757,0.904287,0.905762,0.064012,0.5,default,0.34173164,0.34173164,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
299,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.868674,0.864061,0.942322,0.886202,0.886202,0.061384,0.0,default,-0.21247079,-0.21247079,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
300,tfidf,SW,,head,5000,1-2,tfidf,,,8407,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.868582,0.872191,0.936067,0.881749,0.881749,0.037555,0.0,default,-0.0288645,-0.0288645,"LinearSVC(C=0.01,class_weight=None)|w=none"
301,tfidf,SW,,strided,50000,1-2,tfidf,,,28986,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.868566,0.872087,0.941636,0.876438,0.865872,0.046224,0.0,default,-0.01744598,-0.01744598,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
302,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.868271,0.864507,0.931076,0.856801,0.857773,0.056198,0.5,default,0.31897364,0.31897364,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
303,tfidf,SW,,head,20000,1-2,tfidf,,,14133,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.868218,0.870122,0.953801,0.872404,0.881167,0.055327,0.0,default,0.12953167,0.12953167,"LinearSVC(C=0.01,class_weight=None)|w=none"
304,tfidf,SW,,strided,50000,1-2,tfidf,,,28986,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.868218,0.870122,0.942481,0.875458,0.864897,0.044243,0.0,default,-0.07516753,-0.07516753,"LinearSVC(C=0.01,class_weight=None)|w=none"
305,tfidf,SW,,strided,5000,1-2,tfidf,,,14427,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.868076,0.871638,0.939465,0.870703,0.870703,0.034921,0.0,default,-0.07262477,-0.02613469,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
306,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.868042,0.869294,0.919522,0.863137,0.866019,0.044585,0.0,default,-0.1953186,0.14833272,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
307,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.86801,0.866469,0.898558,0.856422,0.861897,0.035522,0.5,default,0.68361847,0.68361847,"LogReg(C=1.0,class_weight=balanced)|w=none"
308,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.86763,0.865331,0.922386,0.86394,0.86394,0.048721,0.0,default,-0.43691209,-0.43691209,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
309,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.867594,0.865227,0.927787,0.898374,0.898374,0.056161,0.5,default,0.21705657,0.21705657,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
310,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.867421,0.863918,0.946565,0.88564,0.848441,0.029891,0.5,default,0.2368471,0.2368471,"LogReg(C=1.0,class_weight=balanced)|w=none"
311,tfidf,SW,,strided,5000,1-2,tfidf,,,14427,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.867361,0.868017,0.940509,0.870255,0.865434,0.031322,0.0,default,-0.13313461,-0.13313461,"LinearSVC(C=0.01,class_weight=None)|w=none"
312,tfidf,SW,,strided,50000,1-3,tfidf,,,175860,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.86729,0.866397,0.938351,0.859731,0.859731,0.055476,0.0,default,-0.18508408,-0.18508408,"LinearSVC(C=0.01,class_weight=None)|w=none"
313,tfidf,SW,,strided,20000,1-1,tfidf,,,794,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.867256,0.862816,0.953929,0.888318,0.888318,0.033634,0.0,default,-0.50958526,-0.42415391,"LinearSVC(C=1.0,class_weight=None)|w=none"
314,tfidf,SW,,strided,20000,1-2,tfidf,,,23004,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.867048,0.870428,0.942818,0.873833,0.868411,0.043122,0.0,default,-0.06193698,-0.06193698,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
315,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.867033,0.864571,0.905145,0.863424,0.862652,0.063076,0.5,default,0.36131655,0.36131655,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
316,tfidf,SW,,strided,20000,1-2,tfidf,,,23004,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.867032,0.870325,0.943102,0.868902,0.863971,0.043273,0.5,default,0.44733196,0.44733196,"LogReg(C=0.1,class_weight=balanced)|w=none"
317,tfidf,SW,,strided,50000,1-2,tfidf,,,28986,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.867015,0.870221,0.941522,0.875948,0.865384,0.046184,0.5,default,0.46107185,0.46107185,"LogReg(C=0.1,class_weight=balanced)|w=none"
318,tfidf,SW,,head,5000,1-2,tfidf,,,8407,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.866945,0.869807,0.936922,0.880745,0.880745,0.037819,0.5,default,0.47204942,0.47204942,"LogReg(C=0.1,class_weight=None)|w=none"
319,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.866923,0.866361,0.92206,0.846691,0.862166,0.045991,0.0,default,-0.1321883,-0.1321883,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
320,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.866689,0.86364,0.926224,0.892938,0.901772,0.066908,0.5,default,0.44942145,0.44942145,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
321,tfidf,SW,,head,50000,1-2,tfidf,,,19426,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.866681,0.870806,0.942184,0.864178,0.864178,0.038134,0.0,default,0.14617039,0.14617039,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
322,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.866546,0.864121,0.915002,0.86729,0.86729,0.065869,0.5,default,0.27069556,0.27069556,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
323,tfidf,SW,,strided,50000,1-3,tfidf,,,175860,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.866382,0.868944,0.937993,0.859701,0.859701,0.048339,0.5,default,0.41897986,0.41897986,"LogReg(C=0.1,class_weight=balanced)|w=none"
324,tfidf,SW,,strided,20000,1-3,tfidf,,,135777,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.866363,0.86884,0.935827,0.842868,0.842868,0.048774,0.5,default,0.42178312,0.42178312,"LogReg(C=0.1,class_weight=balanced)|w=none"
325,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.866121,0.866083,0.917563,0.84276,0.851272,0.034918,0.0,default,-0.15696978,0.06956516,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
326,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.866096,0.863775,0.923968,0.893899,0.893899,0.051029,0.0,default,-0.17301684,-0.17301684,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
327,tfidf,SW,,head,20000,1-1,tfidf,,,594,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.866036,0.865772,0.948227,0.855721,0.860024,0.049247,0.0,default,-0.15339256,-0.15339256,"LinearSVC(C=0.01,class_weight=None)|w=none"
328,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.865909,0.863258,0.926916,0.872775,0.861824,0.067701,0.5,default,0.40096987,0.40096987,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
329,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.865541,0.864117,0.925661,0.879443,0.862532,0.041455,0.5,default,0.28484185,0.28484185,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
330,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.865472,0.86212,0.946655,0.907349,0.907349,0.065513,0.0,default,-0.19425672,-0.19425672,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
331,tfidf,SW,,strided,50000,1-3,tfidf,,,175860,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.864915,0.867595,0.937286,0.859716,0.859716,0.047474,0.0,default,-0.12419932,-0.12419932,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
332,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.864689,0.860946,0.925203,0.875613,0.875613,0.035418,0.0,default,-0.31350968,-0.31350968,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
333,tfidf,SW,,strided,20000,1-2,tfidf,,,23004,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.864578,0.86594,0.943627,0.869446,0.868019,0.040527,0.0,default,-0.13416128,-0.13416128,"LinearSVC(C=0.01,class_weight=None)|w=none"
334,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.864332,0.860118,0.940098,0.853403,0.847344,0.045391,0.0,default,-0.30493162,-0.30493162,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
335,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.863228,0.859597,0.928625,0.88647,0.885929,0.052516,0.0,default,-0.18021342,-0.18021342,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
336,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.863039,0.859871,0.906078,0.890189,0.887525,0.057949,0.0,default,-0.19357296,-0.19357296,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
337,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.862989,0.86056,0.941282,0.895587,0.856487,0.082759,0.5,default,0.2485674,0.2485674,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
338,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.862932,0.858288,0.948131,0.851595,0.843733,0.043454,0.5,default,0.10547893,0.12582297,"LogReg(C=1.0,class_weight=balanced)|w=none"
339,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.862871,0.859458,0.924517,0.87625,0.88011,0.032958,0.0,default,-0.21472782,-0.12472028,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
340,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.862828,0.859354,0.932587,0.860359,0.860359,0.08478,0.5,default,0.32705829,0.32705829,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
341,tfidf,SW,,strided,20000,1-3,tfidf,,,135777,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.862451,0.865243,0.935197,0.841407,0.841407,0.046493,0.0,default,-0.13075796,-0.13075796,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
342,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.86243,0.858423,0.900155,0.862024,0.862024,0.055594,0.5,default,0.37575459,0.37575459,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
343,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.862269,0.859489,0.892159,0.872517,0.872517,0.035968,0.5,default,0.39325573,0.39325573,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
344,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.861642,0.859521,0.922321,0.845061,0.849883,0.07603,0.5,default,0.39368814,0.39368814,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
345,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.861567,0.859314,0.928703,0.850561,0.856258,0.069314,0.5,default,0.44195709,0.44195709,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
346,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.861369,0.858005,0.931785,0.875146,0.875146,0.073266,0.5,default,0.35044665,0.35044665,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
347,tfidf,SW,,strided,5000,1-2,tfidf,,,14427,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.860946,0.863687,0.939858,0.866323,0.863946,0.042187,0.5,default,0.476518,0.476518,"LogReg(C=0.1,class_weight=balanced)|w=none"
348,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.860771,0.859931,0.915079,0.864922,0.858156,0.03911,0.5,default,0.43834898,0.46755169,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
349,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.860737,0.855972,0.919351,0.878349,0.872682,0.072528,0.5,default,0.23935205,0.23935205,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
350,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860619,0.860619,0.923226,0.840825,0.855515,0.047102,0.0,default,-0.09409934,-0.09409934,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
351,tfidf,SW,,strided,5000,1-3,tfidf,,,76691,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.860573,0.85931,0.938548,0.845764,0.858888,0.080107,0.5,default,0.48001468,0.48001468,"LogReg(C=0.1,class_weight=None)|w=none"
352,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860252,0.859378,0.923898,0.848811,0.851238,0.037304,0.0,default,-0.1289976,-0.1289976,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
353,tfidf,SW,,head,5000,1-1,tfidf,,,435,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.860231,0.8621,0.920974,0.845866,0.855531,0.03643,0.0,default,-0.0582615,-0.0582615,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
354,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860015,0.859756,0.917984,0.846339,0.850713,0.039229,0.0,default,-0.06478518,-0.06478518,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
355,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.859995,0.861065,0.926725,0.850075,0.848071,0.038981,0.5,default,0.40395676,0.69587567,"LogReg(C=1.0,class_weight=balanced)|w=none"
356,tfidf,SW,,strided,50000,1-3,tfidf,,,175860,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.859989,0.853286,0.952444,0.890096,0.890096,0.047729,0.0,default,-0.31383812,-0.31383812,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
357,tfidf,SW,,head,50000,1-1,tfidf,,,735,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.859913,0.855383,0.952776,0.884885,0.884885,0.045306,0.0,default,-0.63212477,-0.63212477,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
358,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.85991,0.856656,0.908938,0.856145,0.856145,0.055503,0.0,default,-0.39911427,-0.39911427,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
359,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.859593,0.85662,0.939283,0.885803,0.885803,0.051556,0.0,default,-0.40225651,-0.40225651,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
360,tfidf,SW,,head,5000,1-1,tfidf,,,435,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.859574,0.855244,0.937486,0.867665,0.872164,0.052788,0.5,default,0.17946244,0.37320186,"LogReg(C=10.0,class_weight=balanced)|w=none"
361,tfidf,SW,,strided,50000,1-3,tfidf,,,175860,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.8595,0.852836,0.948378,0.887085,0.887085,0.046771,0.5,default,0.30004296,0.30004296,"LogReg(C=1.0,class_weight=None)|w=class_arch"
