cv_rank,track,tokenizer,vocab_size,sampling,budget,ngram,embedding,w2v,pooling,n_features,classifier,clf_params,weighting,cv_macro_f1,cv_balanced_accuracy,cv_roc_auc,cv_macro_f1_bal_threshold,cv_macro_f1_f1_threshold,cv_macro_f1_fold_std,threshold,threshold_rule,oof_threshold_bal_rule,oof_threshold_f1_rule,spec
57,tfidf,SW,,head,50000,1-3,tfidf,,,87269,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.914243,0.910176,0.986683,0.944578,0.941959,0.030406,0.5,default,0.27864275,0.27864275,"LogReg(C=1.0,class_weight=None)|w=class_arch"
58,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.914135,0.909759,0.987422,0.942097,0.935422,0.030371,0.5,default,0.09085718,0.27475545,"LogReg(C=10.0,class_weight=balanced)|w=none"
59,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.914135,0.909759,0.987873,0.935119,0.935119,0.010427,0.0,default,-0.61658323,-0.35004327,"LinearSVC(C=1.0,class_weight=None)|w=none"
60,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.913472,0.908684,0.987585,0.943195,0.935448,0.034685,0.0,default,-0.62559229,-0.62559229,"LinearSVC(C=1.0,class_weight=None)|w=none"
61,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.913118,0.910289,0.962542,0.907683,0.908004,0.035483,0.5,default,0.44360451,0.48324676,"LogReg(C=0.1,class_weight=balanced)|w=none"
62,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.912836,0.910779,0.967586,0.917602,0.917602,0.030598,0.5,default,0.43138206,0.43138206,"LogReg(C=0.1,class_weight=balanced)|w=none"
63,tfidf,SW,,head,50000,1-3,tfidf,,,87269,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.912569,0.908099,0.979611,0.94638,0.94638,0.027819,0.0,default,-0.08663294,-0.08663294,"LinearSVC(C=0.01,class_weight=None)|w=none"
64,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.912512,0.907891,0.987541,0.946223,0.941602,0.034132,0.0,default,-0.60381371,-0.60381371,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
65,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LogReg,"{""C"": ""10.0"", ""class_weight"": ""None""}",none,0.91224,0.908276,0.985811,0.929681,0.939451,0.018557,0.5,default,0.17768604,0.17768604,"LogReg(C=10.0,class_weight=None)|w=none"
66,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.912158,0.907963,0.984821,0.938706,0.938706,0.036989,0.5,default,0.41386782,0.41386782,"LogReg(C=1.0,class_weight=None)|w=none"
67,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.911906,0.908453,0.931059,0.911253,0.911253,0.02486,0.5,default,0.50946391,0.50946391,"LogReg(C=1.0,class_weight=balanced)|w=none"
68,tfidf,SW,,head,50000,1-2,tfidf,,,15661,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.911735,0.90936,0.97177,0.923621,0.923621,0.024998,0.0,default,-0.14258336,-0.14258336,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
69,tfidf,SW,,strided,20000,1-3,tfidf,,,100174,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.911226,0.907274,0.981857,0.9401,0.93705,0.03741,0.5,default,0.32533816,0.32533816,"LogReg(C=1.0,class_weight=balanced)|w=none"
70,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.911143,0.906961,0.983536,0.926578,0.936696,0.028149,0.0,default,-0.09350711,-0.09350711,"LinearSVC(C=0.1,class_weight=None)|w=none"
71,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.910186,0.9077,0.934003,0.893861,0.893861,0.017526,0.5,default,0.40447744,0.40447744,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
72,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.909742,0.90746,0.960388,0.898695,0.909367,0.028122,0.0,default,-0.08372219,-0.08372219,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
73,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.908948,0.90576,0.931662,0.906322,0.888311,0.023614,0.5,default,0.43729816,0.43729816,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
74,tfidf,SW,,strided,20000,1-3,tfidf,,,100174,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.908815,0.903915,0.987089,0.938587,0.943397,0.026867,0.0,default,-0.58894483,-0.32204103,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
75,tfidf,SW,,strided,50000,1-2,tfidf,,,18667,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.908265,0.906113,0.9676,0.915112,0.915112,0.026242,0.5,default,0.42935159,0.42935159,"LogReg(C=0.1,class_weight=balanced)|w=none"
76,tfidf,SW,,strided,5000,1-3,tfidf,,,64244,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.908041,0.905175,0.961472,0.902018,0.903491,0.037247,0.5,default,0.48100721,0.48100721,"LogReg(C=0.1,class_weight=balanced)|w=none"
77,tfidf,SW,,head,50000,1-2,tfidf,,,15661,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.907395,0.902777,0.985172,0.929221,0.924511,0.024495,0.0,default,-0.2781675,-0.2781675,"LinearSVC(C=0.1,class_weight=None)|w=none"
78,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.906992,0.902641,0.984329,0.940275,0.943234,0.041903,0.0,default,-0.11708502,-0.11708502,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
79,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.906667,0.904246,0.966672,0.920717,0.921689,0.033208,0.0,default,-0.10423792,-0.10423792,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
80,tfidf,SW,,head,20000,1-1,tfidf,,,461,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.906036,0.901848,0.976157,0.930344,0.930344,0.039456,0.5,default,0.29743838,0.29743838,"LogReg(C=10.0,class_weight=balanced)|w=none"
81,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905915,0.901431,0.98331,0.933787,0.939215,0.046192,0.5,default,0.31962973,0.43136243,"LogReg(C=1.0,class_weight=balanced)|w=none"
82,tokenizer,WPC,500,head,20000,1-2,tfidf,,,1394,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905689,0.90192,0.971182,0.905655,0.905655,0.040414,0.5,default,0.33131912,0.33131912,"LogReg(C=1.0,class_weight=balanced)|w=none"
83,tfidf,SW,,strided,5000,1-3,tfidf,,,64244,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.905366,0.902097,0.960492,0.897925,0.897925,0.0413,0.0,default,-0.04572758,-0.03172763,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
84,tfidf,SW,,head,20000,1-1,tfidf,,,461,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905168,0.901367,0.971856,0.923554,0.924468,0.03732,0.5,default,0.33044824,0.33044824,"LogReg(C=1.0,class_weight=balanced)|w=none"
85,tokenizer,WPC,1000,head,20000,1-2,tfidf,,,1446,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905168,0.901367,0.971617,0.928095,0.924961,0.03732,0.5,default,0.34216261,0.39693686,"LogReg(C=1.0,class_weight=balanced)|w=none"
86,tokenizer,WPC,2000,head,20000,1-2,tfidf,,,1384,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905168,0.901367,0.971786,0.927109,0.923961,0.03732,0.5,default,0.33163078,0.33163078,"LogReg(C=1.0,class_weight=balanced)|w=none"
87,tokenizer,WPC,4000,head,20000,1-2,tfidf,,,1384,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905168,0.901367,0.971786,0.927109,0.923961,0.03732,0.5,default,0.33163078,0.33163078,"LogReg(C=1.0,class_weight=balanced)|w=none"
88,tokenizer,BPE,1000,head,20000,1-2,tfidf,,,1384,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905168,0.901367,0.971785,0.927109,0.923961,0.03732,0.5,default,0.33162879,0.33162879,"LogReg(C=1.0,class_weight=balanced)|w=none"
89,tokenizer,BPE,4000,head,20000,1-2,tfidf,,,1384,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.905168,0.901367,0.971786,0.927109,0.923961,0.03732,0.5,default,0.33163078,0.33163078,"LogReg(C=1.0,class_weight=balanced)|w=none"
90,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.904708,0.899803,0.985208,0.926765,0.926765,0.034279,0.0,default,-0.26940143,-0.26940143,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
91,tfidf,SW,,strided,50000,1-2,tfidf,,,18667,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.904571,0.901929,0.966917,0.913652,0.913652,0.028336,0.0,default,-0.13313807,-0.13313807,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
92,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.903862,0.900646,0.934928,0.880248,0.880248,0.023423,0.5,default,0.4876758,0.4876758,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
93,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.903689,0.898801,0.98438,0.92166,0.921624,0.03738,0.5,default,0.30266292,0.38799795,"LogReg(C=1.0,class_weight=None)|w=class_arch"
94,tfidf,SW,,strided,20000,1-3,tfidf,,,100174,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.903356,0.898874,0.983423,0.933497,0.929805,0.043788,0.0,default,-0.28978092,-0.1919386,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
95,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.90313,0.898144,0.968152,0.926613,0.927584,0.037957,0.0,default,-0.17897456,-0.17897456,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
96,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.902988,0.898842,0.972131,0.925018,0.925004,0.022255,0.5,default,0.43203901,0.43203901,"LogReg(C=0.1,class_weight=None)|w=none"
97,tfidf,SW,,head,20000,1-1,tfidf,,,461,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.902961,0.900061,0.956789,0.89418,0.890087,0.040294,0.5,default,0.51433186,0.51433186,"LogReg(C=0.1,class_weight=balanced)|w=none"
98,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.902878,0.899748,0.955819,0.897907,0.897907,0.039419,0.0,default,0.01491343,0.01491343,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
99,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.9018,0.896203,0.987018,0.943832,0.943832,0.033756,0.5,default,0.23792982,0.23792982,"LogReg(C=10.0,class_weight=balanced)|w=none"
100,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.901782,0.897214,0.976876,0.92027,0.92027,0.045671,0.0,default,-0.39477829,-0.2288426,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
101,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.90148,0.897391,0.973776,0.923019,0.921452,0.036218,0.0,default,-0.25946662,-0.25946662,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
102,tokenizer,WPC,1000,head,20000,1-2,tfidf,,,1446,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.90148,0.897391,0.9737,0.923019,0.921452,0.036218,0.0,default,-0.25921499,-0.25921499,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
103,tokenizer,WPC,2000,head,20000,1-2,tfidf,,,1384,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.90148,0.897391,0.973701,0.923019,0.921452,0.036218,0.0,default,-0.25964148,-0.25964148,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
104,tokenizer,WPC,4000,head,20000,1-2,tfidf,,,1384,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.90148,0.897391,0.973701,0.923019,0.921452,0.036218,0.0,default,-0.25964148,-0.25964148,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
105,tokenizer,BPE,1000,head,20000,1-2,tfidf,,,1384,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.90148,0.897391,0.973701,0.923019,0.921452,0.036218,0.0,default,-0.25964141,-0.25964141,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
106,tokenizer,BPE,4000,head,20000,1-2,tfidf,,,1384,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.90148,0.897391,0.973701,0.923019,0.921452,0.036218,0.0,default,-0.25964148,-0.25964148,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
107,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.901449,0.897287,0.934164,0.895214,0.89745,0.032531,0.5,default,0.45298489,0.50230032,"LogReg(C=1.0,class_weight=balanced)|w=none"
108,tokenizer,WPC,500,head,20000,1-2,tfidf,,,1394,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.901417,0.897182,0.973068,0.920404,0.920404,0.042453,0.0,default,-0.25880648,-0.13901108,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
109,tfidf,SW,,head,50000,1-2,tfidf,,,15661,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.90109,0.89614,0.983832,0.92913,0.932445,0.026551,0.5,default,0.31460226,0.41024473,"LogReg(C=1.0,class_weight=None)|w=none"
110,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LogReg,"{""C"": ""10.0"", ""class_weight"": ""None""}",none,0.900632,0.894784,0.986986,0.941761,0.941761,0.034326,0.5,default,0.21956817,0.21956817,"LogReg(C=10.0,class_weight=None)|w=none"
111,tfidf,SW,,strided,50000,1-1,tfidf,,,553,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.899785,0.896534,0.968114,0.930317,0.926798,0.033512,0.0,default,-0.30366276,-0.30366276,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
112,tfidf,SW,,head,20000,1-1,tfidf,,,461,LogReg,"{""C"": ""10.0"", ""class_weight"": ""None""}",none,0.899544,0.894585,0.976523,0.932319,0.932319,0.049724,0.5,default,0.27965692,0.27965692,"LogReg(C=10.0,class_weight=None)|w=none"
113,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.899544,0.894585,0.976497,0.921849,0.921833,0.048273,0.0,default,-0.42649593,-0.23530815,"LinearSVC(C=1.0,class_weight=None)|w=none"
114,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.899287,0.894866,0.973043,0.919196,0.92656,0.042778,0.5,default,0.4294005,0.4294005,"LogReg(C=1.0,class_weight=balanced)|w=none"
115,tfidf,SW,,strided,50000,1-1,tfidf,,,553,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.898831,0.895741,0.966385,0.92576,0.92576,0.032641,0.5,default,0.32511556,0.32511556,"LogReg(C=1.0,class_weight=balanced)|w=none"
116,tfidf,SW,,head,20000,1-1,tfidf,,,461,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.897608,0.892894,0.97199,0.926018,0.908069,0.043607,0.5,default,0.30599632,0.36077011,"LogReg(C=1.0,class_weight=None)|w=none"
117,tfidf,SW,,head,5000,1-3,tfidf,,,37877,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.897289,0.891955,0.977703,0.918586,0.911165,0.032564,0.0,default,-0.48855649,-0.19626817,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
118,tfidf,SW,,strided,20000,1-1,tfidf,,,515,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.896748,0.893528,0.966329,0.917812,0.916791,0.037381,0.5,default,0.31087285,0.33947265,"LogReg(C=1.0,class_weight=balanced)|w=none"
119,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.896098,0.891443,0.911754,0.892692,0.894131,0.076595,0.5,default,0.50861718,0.50861718,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
120,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.896063,0.891339,0.974202,0.925592,0.912497,0.044212,0.0,default,-0.32576763,-0.20666314,"LinearSVC(C=0.1,class_weight=None)|w=none"
121,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.896027,0.891234,0.972188,0.927497,0.927483,0.025082,0.0,default,-0.111177,-0.111177,"LinearSVC(C=0.01,class_weight=None)|w=none"
122,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.895992,0.89113,0.976648,0.933029,0.930881,0.030909,0.5,default,0.40147649,0.40147649,"LogReg(C=0.1,class_weight=None)|w=none"
123,tfidf,SW,,strided,20000,1-3,tfidf,,,100174,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.895848,0.890713,0.982127,0.939091,0.939091,0.05238,0.5,default,0.29503784,0.29503784,"LogReg(C=1.0,class_weight=None)|w=none"
124,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.895811,0.890609,0.983444,0.934776,0.939215,0.042216,0.5,default,0.39806235,0.39806235,"LogReg(C=1.0,class_weight=None)|w=none"
125,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.89558,0.892005,0.927563,0.894011,0.886552,0.032521,0.5,default,0.51489395,0.51489395,"LogReg(C=1.0,class_weight=balanced)|w=none"
126,tfidf,SW,,strided,5000,1-3,tfidf,,,64244,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.895392,0.890369,0.97482,0.920896,0.916203,0.041667,0.5,default,0.36969779,0.36969779,"LogReg(C=1.0,class_weight=balanced)|w=none"
127,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.895353,0.891275,0.961621,0.90973,0.886625,0.042561,0.0,default,-0.09173621,-0.09173621,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
128,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.895245,0.889952,0.955848,0.889417,0.889417,0.036621,0.5,default,0.17930185,0.17930185,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
129,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.895132,0.889639,0.9642,0.890667,0.890667,0.059463,0.0,default,-0.86407305,-0.81840618,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
130,tfidf,SW,,head,5000,1-3,tfidf,,,37877,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.895017,0.889326,0.977688,0.930055,0.930055,0.046758,0.5,default,0.09413374,0.09413374,"LogReg(C=10.0,class_weight=balanced)|w=none"
131,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.894992,0.892463,0.925662,0.89124,0.89124,0.045785,0.5,default,0.42672085,0.42672085,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
132,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.894821,0.888805,0.988537,0.948448,0.952869,0.036107,0.0,default,-0.30918654,-0.30918654,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
133,tfidf,SW,,head,20000,1-2,tfidf,,,11867,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.89479,0.889607,0.977125,0.93698,0.93698,0.03326,0.0,default,-0.17704799,-0.17704799,"LinearSVC(C=0.01,class_weight=None)|w=none"
134,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.89476,0.890514,0.915278,0.893953,0.893953,0.038297,0.5,default,0.50700369,0.54114469,"LogReg(C=1.0,class_weight=balanced)|w=none"
135,tfidf,SW,,head,50000,1-1,tfidf,,,532,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.89463,0.891212,0.965825,0.91316,0.922512,0.036479,0.5,default,0.35515529,0.35515529,"LogReg(C=1.0,class_weight=balanced)|w=none"
136,tfidf,SW,,strided,20000,1-1,tfidf,,,515,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.894171,0.890867,0.967846,0.922266,0.922266,0.037929,0.0,default,-0.29567631,-0.29567631,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
137,tfidf,SW,,head,50000,1-1,tfidf,,,532,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.894076,0.890554,0.96807,0.915731,0.925046,0.03576,0.0,default,-0.24233291,-0.24233291,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
138,tfidf,SW,,strided,20000,1-3,tfidf,,,100174,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.894032,0.888428,0.985439,0.933953,0.933953,0.028827,0.5,default,0.16168422,0.16168422,"LogReg(C=10.0,class_weight=balanced)|w=none"
139,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.893978,0.890241,0.91936,0.891882,0.891882,0.052846,0.5,default,0.49166836,0.49166836,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
140,tfidf,SW,,head,5000,1-3,tfidf,,,37877,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.893954,0.88822,0.978307,0.920049,0.915692,0.02998,0.0,default,-0.52320855,-0.23449159,"LinearSVC(C=0.1,class_weight=None)|w=none"
141,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.893806,0.888709,0.95971,0.903912,0.883332,0.041245,0.0,default,-0.43214506,-0.33611502,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
142,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.893778,0.889616,0.926831,0.89352,0.89352,0.032279,0.5,default,0.46635862,0.46635862,"LogReg(C=1.0,class_weight=balanced)|w=none"
143,tfidf,SW,,strided,50000,1-3,tfidf,,,117800,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.893673,0.88749,0.988613,0.947478,0.947953,0.03538,0.0,default,-0.33879532,-0.33879532,"LinearSVC(C=1.0,class_weight=None)|w=none"
144,tfidf,SW,,strided,50000,1-2,tfidf,,,18667,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.893655,0.888292,0.981417,0.933065,0.925762,0.045805,0.5,default,0.29793319,0.29793319,"LogReg(C=1.0,class_weight=None)|w=none"
145,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.893425,0.888573,0.975816,0.908899,0.913798,0.046033,0.0,default,-0.11680808,-0.11680808,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
